0,1,2,3,4,5
31104.0,2019-11-05,"(893.0, 1164.5]",19,32,-13
31104.0,2019-11-05,"(1164.5, 1436.0]",16,30,-14
31105.0,2019-11-05,"(390.054, 627.5]",3,21,-18
31105.0,2019-11-05,"(627.5, 864.0]",1,10,-9
31105.0,2019-11-05,"(864.0, 1100.5]",3,8,-5
31105.0,2019-11-05,"(1100.5, 1337.0]",7,13,-6
31106.0,2019-11-05,"(456.299, 632.25]",1,20,-19
31106.0,2019-11-05,"(982.75, 1158.0]",4,2,2
31107.0,2019-11-05,"(356.967, 616.25]",2,16,-14
31107.0,2019-11-05,"(616.25, 874.5]",7,13,-6
31107.0,2019-11-05,"(874.5, 1132.75]",15,25,-10
31107.0,2019-11-05,"(1132.75, 1391.0]",11,18,-7
31108.0,2019-11-05,"(367.961, 628.75]",12,42,-30
31108.0,2019-11-05,"(628.75, 888.5]",12,21,-9
31108.0,2019-11-05,"(888.5, 1148.25]",32,51,-19
31108.0,2019-11-05,"(1148.25, 1408.0]",16,24,-8
31109.0,2019-11-05,"(114.746, 429.5]",3,4,-1
31109.0,2019-11-05,"(429.5, 743.0]",8,30,-22
31109.0,2019-11-05,"(743.0, 1056.5]",17,23,-6
31109.0,2019-11-05,"(1056.5, 1370.0]",12,22,-10
31110.0,2019-11-05,"(352.947, 617.25]",19,42,-23
31110.0,2019-11-05,"(617.25, 880.5]",12,23,-11
31110.0,2019-11-05,"(880.5, 1143.75]",21,42,-21
31110.0,2019-11-05,"(1143.75, 1407.0]",14,23,-9
31111.0,2019-11-05,"(127.727, 447.25]",5,10,-5
31111.0,2019-11-05,"(447.25, 765.5]",8,25,-17
31111.0,2019-11-05,"(765.5, 1083.75]",11,15,-4
31111.0,2019-11-05,"(1083.75, 1402.0]",11,20,-9
31112.0,2019-11-05,"(347.959, 609.25]",1,4,-3
31112.0,2019-11-05,"(609.25, 869.5]",5,6,-1
31112.0,2019-11-05,"(869.5, 1129.75]",3,5,-2
31112.0,2019-11-05,"(1129.75, 1390.0]",1,1,0
31113.0,2019-11-05,"(565.0, 816.0]",2,15,-13
31113.0,2019-11-05,"(816.0, 1067.0]",10,5,5
31113.0,2019-11-05,"(1067.0, 1318.0]",9,14,-5
31114.0,2019-11-05,"(21.614, 369.5]",4,5,-1
31114.0,2019-11-05,"(369.5, 716.0]",4,29,-25
31114.0,2019-11-05,"(716.0, 1062.5]",13,26,-13
31114.0,2019-11-05,"(1062.5, 1409.0]",30,42,-12
31115.0,2019-11-05,"(656.25, 897.5]",1,19,-18
31115.0,2019-11-05,"(897.5, 1138.75]",11,2,9
31115.0,2019-11-05,"(1138.75, 1380.0]",14,21,-7
31116.0,2019-11-05,"(377.021, 622.75]",1,19,-18
31116.0,2019-11-05,"(622.75, 867.5]",8,13,-5
31116.0,2019-11-05,"(867.5, 1112.25]",19,23,-4
31116.0,2019-11-05,"(1112.25, 1357.0]",12,16,-4
31117.0,2019-11-05,"(305.867, 590.25]",5,23,-18
31117.0,2019-11-05,"(590.25, 873.5]",1,13,-12
31117.0,2019-11-05,"(873.5, 1156.75]",15,28,-13
31117.0,2019-11-05,"(1156.75, 1440.0]",7,13,-6
31118.0,2019-11-05,"(367.002, 617.5]",3,20,-17
31118.0,2019-11-05,"(617.5, 867.0]",2,3,-1
31118.0,2019-11-05,"(867.0, 1116.5]",12,16,-4
31118.0,2019-11-05,"(1116.5, 1366.0]",11,14,-3
31119.0,2019-11-05,"(332.932, 601.0]",2,16,-14
31119.0,2019-11-05,"(601.0, 868.0]",4,7,-3
31119.0,2019-11-05,"(868.0, 1135.0]",18,26,-8
31119.0,2019-11-05,"(1135.0, 1402.0]",10,17,-7
31120.0,2019-11-05,"(154.799, 456.25]",3,6,-3
31120.0,2019-11-05,"(456.25, 756.5]",2,20,-18
31120.0,2019-11-05,"(756.5, 1056.75]",7,10,-3
31120.0,2019-11-05,"(1056.75, 1357.0]",15,19,-4
31121.0,2019-11-05,"(393.956, 656.0]",16,26,-10
31121.0,2019-11-05,"(656.0, 917.0]",3,9,-6
31121.0,2019-11-05,"(917.0, 1178.0]",9,22,-13
31121.0,2019-11-05,"(1178.0, 1439.0]",3,8,-5
31122.0,2019-11-05,"(302.924, 573.0]",1,12,-11
31122.0,2019-11-05,"(573.0, 842.0]",2,3,-1
31122.0,2019-11-05,"(842.0, 1111.0]",3,5,-2
31122.0,2019-11-05,"(1111.0, 1380.0]",11,19,-8
31123.0,2019-11-05,"(356.997, 608.75]",1,12,-11
31123.0,2019-11-05,"(859.5, 1110.25]",8,14,-6
31123.0,2019-11-05,"(1110.25, 1361.0]",7,12,-5
31124.0,2019-11-05,"(397.977, 654.75]",16,54,-38
31124.0,2019-11-05,"(654.75, 910.5]",11,42,-31
31124.0,2019-11-05,"(910.5, 1166.25]",22,63,-41
31124.0,2019-11-05,"(1166.25, 1422.0]",14,38,-24
31125.0,2019-11-05,"(170.767, 480.25]",7,26,-19
31125.0,2019-11-05,"(480.25, 788.5]",4,10,-6
31125.0,2019-11-05,"(788.5, 1096.75]",24,36,-12
31125.0,2019-11-05,"(1096.75, 1405.0]",12,19,-7
31126.0,2019-11-05,"(347.043, 587.25]",4,26,-22
31126.0,2019-11-05,"(587.25, 826.5]",9,17,-8
31126.0,2019-11-05,"(826.5, 1065.75]",16,21,-5
31126.0,2019-11-05,"(1065.75, 1305.0]",17,28,-11
31127.0,2019-11-05,"(417.151, 630.25]",16,22,-6
31127.0,2019-11-05,"(630.25, 842.5]",14,23,-9
31127.0,2019-11-05,"(842.5, 1054.75]",4,18,-14
31127.0,2019-11-05,"(1054.75, 1267.0]",10,25,-15
31128.0,2019-11-05,"(38.627, 383.25]",3,5,-2
31128.0,2019-11-05,"(383.25, 726.5]",36,60,-24
31128.0,2019-11-05,"(726.5, 1069.75]",22,39,-17
31128.0,2019-11-05,"(1069.75, 1413.0]",15,32,-17
31129.0,2019-11-05,"(51.824, 347.0]",2,4,-2
31129.0,2019-11-05,"(347.0, 641.0]",22,27,-5
31129.0,2019-11-05,"(641.0, 935.0]",7,14,-7
31129.0,2019-11-05,"(935.0, 1229.0]",7,21,-14
31130.0,2019-11-05,"(337.974, 595.5]",6,19,-13
31130.0,2019-11-05,"(595.5, 852.0]",5,12,-7
31130.0,2019-11-05,"(852.0, 1108.5]",8,13,-5
31130.0,2019-11-05,"(1108.5, 1365.0]",18,26,-8
31131.0,2019-11-05,"(366.983, 622.25]",1,20,-19
31131.0,2019-11-05,"(622.25, 876.5]",2,3,-1
31131.0,2019-11-05,"(876.5, 1130.75]",8,15,-7
31131.0,2019-11-05,"(1130.75, 1385.0]",6,8,-2
31200.0,2019-11-05,"(336.94, 603.0]",35,61,-26
31200.0,2019-11-05,"(603.0, 868.0]",16,31,-15
31200.0,2019-11-05,"(868.0, 1133.0]",26,50,-24
31200.0,2019-11-05,"(1133.0, 1398.0]",11,29,-18
31201.0,2019-11-05,"(5.588, 360.0]",2,5,-3
31201.0,2019-11-05,"(360.0, 713.0]",26,62,-36
31201.0,2019-11-05,"(713.0, 1066.0]",40,62,-22
31201.0,2019-11-05,"(1066.0, 1419.0]",36,70,-34
31202.0,2019-11-05,"(370.0, 711.0]",15,3,12
31202.0,2019-11-05,"(711.0, 1052.0]",19,33,-14
31202.0,2019-11-05,"(1052.0, 1393.0]",22,35,-13
31203.0,2019-11-05,"(369.003, 619.25]",9,29,-20
31203.0,2019-11-05,"(619.25, 868.5]",14,28,-14
31203.0,2019-11-05,"(868.5, 1117.75]",34,49,-15
31203.0,2019-11-05,"(1117.75, 1367.0]",21,34,-13
31204.0,2019-11-05,"(52.622, 398.5]",1,1,0
31204.0,2019-11-05,"(398.5, 743.0]",19,25,-6
31204.0,2019-11-05,"(743.0, 1087.5]",7,28,-21
31204.0,2019-11-05,"(1087.5, 1432.0]",6,11,-5
31205.0,2019-11-05,"(411.167, 620.25]",36,38,-2
31205.0,2019-11-05,"(620.25, 828.5]",6,11,-5
31205.0,2019-11-05,"(828.5, 1036.75]",12,27,-15
31205.0,2019-11-05,"(1036.75, 1245.0]",14,39,-25
31206.0,2019-11-05,"(389.293, 566.75]",10,10,0
31206.0,2019-11-05,"(743.5, 920.25]",2,1,1
31206.0,2019-11-05,"(920.25, 1097.0]",2,5,-3
31207.0,2019-11-05,"(842.5, 1095.25]",2,8,-6
31207.0,2019-11-05,"(1095.25, 1348.0]",3,1,2
31208.0,2019-11-05,"(314.02, 560.0]",14,16,-2
31208.0,2019-11-05,"(560.0, 805.0]",7,16,-9
31208.0,2019-11-05,"(805.0, 1050.0]",2,18,-16
31208.0,2019-11-05,"(1050.0, 1295.0]",6,11,-5
31209.0,2019-11-05,"(381.998, 633.5]",4,6,-2
31209.0,2019-11-05,"(633.5, 884.0]",6,8,-2
31209.0,2019-11-05,"(884.0, 1134.5]",2,4,-2
31209.0,2019-11-05,"(1134.5, 1385.0]",2,3,-1
31211.0,2019-11-05,"(397.159, 608.25]",10,13,-3
31211.0,2019-11-05,"(608.25, 818.5]",1,4,-3
31211.0,2019-11-05,"(818.5, 1028.75]",8,10,-2
31211.0,2019-11-05,"(1028.75, 1239.0]",4,13,-9
31212.0,2019-11-05,"(348.944, 614.0]",47,64,-17
31212.0,2019-11-05,"(614.0, 878.0]",17,30,-13
31212.0,2019-11-05,"(878.0, 1142.0]",17,38,-21
31212.0,2019-11-05,"(1142.0, 1406.0]",7,13,-6
31213.0,2019-11-05,"(260.853, 548.75]",31,40,-9
31213.0,2019-11-05,"(548.75, 835.5]",11,24,-13
31213.0,2019-11-05,"(835.5, 1122.25]",22,52,-30
31213.0,2019-11-05,"(1122.25, 1409.0]",11,26,-15
31214.0,2019-11-05,"(10.604, 361.0]",1,3,-2
31214.0,2019-11-05,"(361.0, 710.0]",7,28,-21
31214.0,2019-11-05,"(710.0, 1059.0]",21,40,-19
31214.0,2019-11-05,"(1059.0, 1408.0]",33,51,-18
31215.0,2019-11-05,"(377.946, 642.5]",31,36,-5
31215.0,2019-11-05,"(642.5, 906.0]",15,21,-6
31215.0,2019-11-05,"(906.0, 1169.5]",14,36,-22
31216.0,2019-11-05,"(434.205, 633.75]",25,25,0
31216.0,2019-11-05,"(633.75, 832.5]",5,8,-3
31216.0,2019-11-05,"(832.5, 1031.25]",5,11,-6
31216.0,2019-11-05,"(1031.25, 1230.0]",8,30,-22
31217.0,2019-11-05,"(314.992, 568.0]",13,14,-1
31217.0,2019-11-05,"(568.0, 820.0]",2,7,-5
31217.0,2019-11-05,"(820.0, 1072.0]",8,25,-17
31217.0,2019-11-05,"(1072.0, 1324.0]",3,7,-4
31218.0,2019-11-05,"(315.147, 529.25]",21,37,-16
31218.0,2019-11-05,"(529.25, 742.5]",9,19,-10
31218.0,2019-11-05,"(742.5, 955.75]",7,12,-5
31218.0,2019-11-05,"(955.75, 1169.0]",21,40,-19
31219.0,2019-11-05,"(349.935, 617.25]",21,21,0
31219.0,2019-11-05,"(617.25, 883.5]",11,17,-6
31219.0,2019-11-05,"(883.5, 1149.75]",10,24,-14
31219.0,2019-11-05,"(1149.75, 1416.0]",2,10,-8
31220.0,2019-11-05,"(314.292, 492.0]",12,15,-3
31220.0,2019-11-05,"(492.0, 669.0]",7,8,-1
31220.0,2019-11-05,"(669.0, 846.0]",2,9,-7
31220.0,2019-11-05,"(846.0, 1023.0]",4,18,-14
31221.0,2019-11-05,"(366.189, 569.75]",28,30,-2
31221.0,2019-11-05,"(569.75, 772.5]",13,21,-8
31221.0,2019-11-05,"(772.5, 975.25]",10,16,-6
31221.0,2019-11-05,"(975.25, 1178.0]",15,42,-27
31222.0,2019-11-05,"(373.199, 574.25]",22,26,-4
31222.0,2019-11-05,"(774.5, 974.75]",2,6,-4
31222.0,2019-11-05,"(974.75, 1175.0]",4,24,-20
31223.0,2019-11-05,"(10.627, 355.25]",1,3,-2
31223.0,2019-11-05,"(355.25, 698.5]",16,43,-27
31223.0,2019-11-05,"(698.5, 1041.75]",15,31,-16
31223.0,2019-11-05,"(1041.75, 1385.0]",23,41,-18
31224.0,2019-11-05,"(402.154, 614.5]",20,21,-1
31224.0,2019-11-05,"(614.5, 826.0]",1,2,-1
31224.0,2019-11-05,"(826.0, 1037.5]",2,18,-16
31224.0,2019-11-05,"(1037.5, 1249.0]",5,15,-10
31225.0,2019-11-05,"(424.05, 662.5]",8,18,-10
31225.0,2019-11-05,"(662.5, 900.0]",21,25,-4
31225.0,2019-11-05,"(900.0, 1137.5]",13,24,-11
31225.0,2019-11-05,"(1137.5, 1375.0]",3,10,-7
31226.0,2019-11-05,"(322.911, 596.25]",3,8,-5
31226.0,2019-11-05,"(596.25, 868.5]",2,6,-4
31226.0,2019-11-05,"(868.5, 1140.75]",6,12,-6
31226.0,2019-11-05,"(1140.75, 1413.0]",4,9,-5
31227.0,2019-11-05,"(446.243, 636.25]",51,59,-8
31227.0,2019-11-05,"(636.25, 825.5]",13,20,-7
31227.0,2019-11-05,"(825.5, 1014.75]",10,19,-9
31227.0,2019-11-05,"(1014.75, 1204.0]",9,37,-28
31228.0,2019-11-05,"(12.575, 370.25]",4,7,-3
31228.0,2019-11-05,"(370.25, 726.5]",27,47,-20
31228.0,2019-11-05,"(726.5, 1082.75]",25,52,-27
31228.0,2019-11-05,"(1082.75, 1439.0]",24,50,-26
31229.0,2019-11-05,"(167.736, 485.0]",11,40,-29
31229.0,2019-11-05,"(485.0, 801.0]",17,38,-21
31229.0,2019-11-05,"(801.0, 1117.0]",50,80,-30
31229.0,2019-11-05,"(1117.0, 1433.0]",26,52,-26
31230.0,2019-11-05,"(407.078, 638.5]",60,74,-14
31230.0,2019-11-05,"(638.5, 869.0]",24,34,-10
31230.0,2019-11-05,"(869.0, 1099.5]",21,49,-28
31230.0,2019-11-05,"(1099.5, 1330.0]",5,12,-7
31231.0,2019-11-05,"(318.2, 519.0]",19,23,-4
31231.0,2019-11-05,"(519.0, 719.0]",19,24,-5
31231.0,2019-11-05,"(719.0, 919.0]",10,14,-4
31231.0,2019-11-05,"(919.0, 1119.0]",10,33,-23
31232.0,2019-11-05,"(70.695, 398.25]",1,2,-1
31232.0,2019-11-05,"(398.25, 724.5]",25,30,-5
31232.0,2019-11-05,"(724.5, 1050.75]",12,30,-18
31232.0,2019-11-05,"(1050.75, 1377.0]",15,41,-26
31233.0,2019-11-05,"(5.701, 331.75]",1,3,-2
31233.0,2019-11-05,"(331.75, 656.5]",66,73,-7
31233.0,2019-11-05,"(656.5, 981.25]",15,30,-15
31233.0,2019-11-05,"(981.25, 1306.0]",11,35,-24
31234.0,2019-11-05,"(399.014, 646.5]",21,39,-18
31234.0,2019-11-05,"(646.5, 893.0]",9,12,-3
31234.0,2019-11-05,"(893.0, 1139.5]",22,42,-20
31234.0,2019-11-05,"(1139.5, 1386.0]",7,25,-18
31235.0,2019-11-05,"(382.992, 636.0]",12,14,-2
31235.0,2019-11-05,"(636.0, 888.0]",8,10,-2
31235.0,2019-11-05,"(888.0, 1140.0]",4,13,-9
31236.0,2019-11-05,"(408.013, 655.75]",18,23,-5
31236.0,2019-11-05,"(655.75, 902.5]",10,20,-10
31236.0,2019-11-05,"(902.5, 1149.25]",12,30,-18
31236.0,2019-11-05,"(1149.25, 1396.0]",2,11,-9
31237.0,2019-11-05,"(12.588, 367.0]",1,2,-1
31237.0,2019-11-05,"(367.0, 720.0]",14,30,-16
31237.0,2019-11-05,"(720.0, 1073.0]",21,39,-18
31237.0,2019-11-05,"(1073.0, 1426.0]",12,31,-19
31238.0,2019-11-05,"(331.015, 578.25]",26,31,-5
31238.0,2019-11-05,"(578.25, 824.5]",8,16,-8
31238.0,2019-11-05,"(824.5, 1070.75]",8,35,-27
31238.0,2019-11-05,"(1070.75, 1317.0]",9,20,-11
31239.0,2019-11-05,"(335.056, 572.0]",26,30,-4
31239.0,2019-11-05,"(572.0, 808.0]",3,8,-5
31239.0,2019-11-05,"(808.0, 1044.0]",12,21,-9
31239.0,2019-11-05,"(1044.0, 1280.0]",8,32,-24
31240.0,2019-11-05,"(377.384, 532.0]",2,4,-2
31240.0,2019-11-05,"(532.0, 686.0]",6,11,-5
31240.0,2019-11-05,"(686.0, 840.0]",3,6,-3
31240.0,2019-11-05,"(840.0, 994.0]",1,3,-2
31241.0,2019-11-05,"(36.604, 387.0]",3,6,-3
31241.0,2019-11-05,"(387.0, 736.0]",31,77,-46
31241.0,2019-11-05,"(736.0, 1085.0]",18,47,-29
31241.0,2019-11-05,"(1085.0, 1434.0]",25,60,-35
31242.0,2019-11-05,"(409.297, 585.75]",28,29,-1
31242.0,2019-11-05,"(585.75, 761.5]",1,5,-4
31242.0,2019-11-05,"(761.5, 937.25]",5,11,-6
31242.0,2019-11-05,"(937.25, 1113.0]",4,31,-27
31243.0,2019-11-05,"(350.015, 597.25]",36,45,-9
31243.0,2019-11-05,"(597.25, 843.5]",9,13,-4
31243.0,2019-11-05,"(843.5, 1089.75]",15,48,-33
31243.0,2019-11-05,"(1089.75, 1336.0]",1,14,-13
31244.0,2019-11-05,"(180.845, 470.75]",6,13,-7
31244.0,2019-11-05,"(470.75, 759.5]",20,37,-17
31244.0,2019-11-05,"(759.5, 1048.25]",13,31,-18
31244.0,2019-11-05,"(1048.25, 1337.0]",14,21,-7
31245.0,2019-11-05,"(386.964, 647.0]",12,28,-16
31245.0,2019-11-05,"(647.0, 906.0]",7,12,-5
31245.0,2019-11-05,"(906.0, 1165.0]",22,43,-21
31245.0,2019-11-05,"(1165.0, 1424.0]",11,18,-7
31246.0,2019-11-05,"(7.569, 366.75]",1,1,0
31246.0,2019-11-05,"(366.75, 724.5]",29,51,-22
31246.0,2019-11-05,"(724.5, 1082.25]",16,34,-18
31246.0,2019-11-05,"(1082.25, 1440.0]",15,30,-15
31247.0,2019-11-05,"(423.172, 631.0]",18,27,-9
31247.0,2019-11-05,"(631.0, 838.0]",19,45,-26
31247.0,2019-11-05,"(838.0, 1045.0]",22,57,-35
31247.0,2019-11-05,"(1045.0, 1252.0]",5,11,-6
31248.0,2019-11-05,"(346.097, 572.75]",14,26,-12
31248.0,2019-11-05,"(572.75, 798.5]",8,18,-10
31248.0,2019-11-05,"(798.5, 1024.25]",24,43,-19
31248.0,2019-11-05,"(1024.25, 1250.0]",10,16,-6
31249.0,2019-11-05,"(370.14, 586.0]",16,31,-15
31249.0,2019-11-05,"(586.0, 801.0]",10,22,-12
31249.0,2019-11-05,"(801.0, 1016.0]",6,14,-8
31249.0,2019-11-05,"(1016.0, 1231.0]",17,28,-11
31250.0,2019-11-05,"(417.041, 657.75]",25,31,-6
31250.0,2019-11-05,"(657.75, 897.5]",3,9,-6
31250.0,2019-11-05,"(897.5, 1137.25]",9,33,-24
31250.0,2019-11-05,"(1137.25, 1377.0]",4,8,-4
31251.0,2019-11-05,"(244.821, 540.75]",20,41,-21
31251.0,2019-11-05,"(540.75, 835.5]",12,23,-11
31251.0,2019-11-05,"(835.5, 1130.25]",15,35,-20
31251.0,2019-11-05,"(1130.25, 1425.0]",13,23,-10
31252.0,2019-11-05,"(401.148, 615.0]",20,22,-2
31252.0,2019-11-05,"(615.0, 828.0]",2,6,-4
31252.0,2019-11-05,"(828.0, 1041.0]",7,18,-11
31252.0,2019-11-05,"(1041.0, 1254.0]",4,20,-16
31253.0,2019-11-05,"(389.231, 582.25]",24,25,-1
31253.0,2019-11-05,"(582.25, 774.5]",7,15,-8
31253.0,2019-11-05,"(774.5, 966.75]",2,3,-1
31253.0,2019-11-05,"(966.75, 1159.0]",5,32,-27
31254.0,2019-11-05,"(412.176, 619.0]",22,25,-3
31254.0,2019-11-05,"(619.0, 825.0]",8,12,-4
31254.0,2019-11-05,"(825.0, 1031.0]",1,13,-12
31254.0,2019-11-05,"(1031.0, 1237.0]",4,19,-15
31255.0,2019-11-05,"(363.119, 584.25]",17,25,-8
31255.0,2019-11-05,"(584.25, 804.5]",8,14,-6
31255.0,2019-11-05,"(804.5, 1024.75]",6,16,-10
31255.0,2019-11-05,"(1024.75, 1245.0]",7,21,-14
31256.0,2019-11-05,"(297.95, 561.5]",14,17,-3
31256.0,2019-11-05,"(561.5, 824.0]",8,16,-8
31256.0,2019-11-05,"(824.0, 1086.5]",7,22,-15
31256.0,2019-11-05,"(1086.5, 1349.0]",14,31,-17
31257.0,2019-11-05,"(4.603, 355.25]",1,2,-1
31257.0,2019-11-05,"(355.25, 704.5]",27,45,-18
31257.0,2019-11-05,"(704.5, 1053.75]",24,47,-23
31257.0,2019-11-05,"(1053.75, 1403.0]",17,40,-23
31258.0,2019-11-05,"(341.074, 573.5]",5,9,-4
31258.0,2019-11-05,"(573.5, 805.0]",8,17,-9
31258.0,2019-11-05,"(805.0, 1036.5]",14,36,-22
31258.0,2019-11-05,"(1036.5, 1268.0]",4,11,-7
31259.0,2019-11-05,"(403.145, 617.75]",14,15,-1
31259.0,2019-11-05,"(831.5, 1045.25]",2,2,0
31259.0,2019-11-05,"(1045.25, 1259.0]",2,8,-6
31260.0,2019-11-05,"(349.956, 612.0]",24,34,-10
31260.0,2019-11-05,"(612.0, 873.0]",2,3,-1
31260.0,2019-11-05,"(873.0, 1134.0]",11,32,-21
31260.0,2019-11-05,"(1134.0, 1395.0]",7,15,-8
31261.0,2019-11-05,"(438.007, 687.25]",16,18,-2
31261.0,2019-11-05,"(687.25, 935.5]",3,8,-5
31261.0,2019-11-05,"(935.5, 1183.75]",2,11,-9
31262.0,2019-11-05,"(324.168, 533.0]",10,11,-1
31262.0,2019-11-05,"(533.0, 741.0]",6,8,-2
31262.0,2019-11-05,"(741.0, 949.0]",4,6,-2
31262.0,2019-11-05,"(949.0, 1157.0]",5,25,-20
31263.0,2019-11-05,"(357.059, 593.25]",32,56,-24
31263.0,2019-11-05,"(593.25, 828.5]",12,19,-7
31263.0,2019-11-05,"(828.5, 1063.75]",15,34,-19
31263.0,2019-11-05,"(1063.75, 1299.0]",10,26,-16
31264.0,2019-11-05,"(418.099, 644.25]",21,29,-8
31264.0,2019-11-05,"(644.25, 869.5]",10,18,-8
31264.0,2019-11-05,"(869.5, 1094.75]",4,14,-10
31264.0,2019-11-05,"(1094.75, 1320.0]",7,15,-8
31265.0,2019-11-05,"(48.614, 396.5]",3,5,-2
31265.0,2019-11-05,"(396.5, 743.0]",18,43,-25
31265.0,2019-11-05,"(743.0, 1089.5]",20,34,-14
31265.0,2019-11-05,"(1089.5, 1436.0]",25,50,-25
31266.0,2019-11-05,"(26.605, 376.75]",2,7,-5
31266.0,2019-11-05,"(376.75, 725.5]",8,36,-28
31266.0,2019-11-05,"(725.5, 1074.25]",16,32,-16
31266.0,2019-11-05,"(1074.25, 1423.0]",27,46,-19
31267.0,2019-11-05,"(10.647, 350.25]",2,4,-2
31267.0,2019-11-05,"(350.25, 688.5]",35,66,-31
31267.0,2019-11-05,"(688.5, 1026.75]",19,36,-17
31267.0,2019-11-05,"(1026.75, 1365.0]",22,59,-37
31268.0,2019-11-05,"(123.745, 438.75]",5,11,-6
31268.0,2019-11-05,"(438.75, 752.5]",14,52,-38
31268.0,2019-11-05,"(752.5, 1066.25]",15,27,-12
31268.0,2019-11-05,"(1066.25, 1380.0]",32,50,-18
31269.0,2019-11-05,"(289.867, 574.25]",10,17,-7
31269.0,2019-11-05,"(574.25, 857.5]",11,25,-14
31269.0,2019-11-05,"(857.5, 1140.75]",10,22,-12
31269.0,2019-11-05,"(1140.75, 1424.0]",3,11,-8
31270.0,2019-11-05,"(4.675, 337.25]",1,2,-1
31270.0,2019-11-05,"(337.25, 668.5]",25,39,-14
31270.0,2019-11-05,"(668.5, 999.75]",12,25,-13
31270.0,2019-11-05,"(999.75, 1331.0]",11,29,-18
31271.0,2019-11-05,"(386.96, 648.0]",26,32,-6
31271.0,2019-11-05,"(648.0, 908.0]",6,13,-7
31271.0,2019-11-05,"(908.0, 1168.0]",18,45,-27
31272.0,2019-11-05,"(1.738, 318.5]",2,3,-1
31272.0,2019-11-05,"(318.5, 634.0]",33,37,-4
31272.0,2019-11-05,"(634.0, 949.5]",9,27,-18
31272.0,2019-11-05,"(949.5, 1265.0]",6,17,-11
31273.0,2019-11-05,"(351.982, 607.5]",1,5,-4
31273.0,2019-11-05,"(607.5, 862.0]",5,9,-4
31273.0,2019-11-05,"(862.0, 1116.5]",6,9,-3
31273.0,2019-11-05,"(1116.5, 1371.0]",3,4,-1
31274.0,2019-11-05,"(331.0, 616.0]",17,1,16
31274.0,2019-11-05,"(616.0, 901.0]",7,21,-14
31274.0,2019-11-05,"(901.0, 1186.0]",7,12,-5
31275.0,2019-11-05,"(29.689, 358.75]",5,7,-2
31275.0,2019-11-05,"(358.75, 686.5]",26,52,-26
31275.0,2019-11-05,"(686.5, 1014.25]",16,31,-15
31275.0,2019-11-05,"(1014.25, 1342.0]",19,43,-24
31276.0,2019-11-05,"(404.182, 609.5]",32,36,-4
31276.0,2019-11-05,"(609.5, 814.0]",4,15,-11
31276.0,2019-11-05,"(814.0, 1018.5]",9,23,-14
31276.0,2019-11-05,"(1018.5, 1223.0]",7,21,-14
31277.0,2019-11-05,"(330.216, 527.0]",33,37,-4
31277.0,2019-11-05,"(527.0, 723.0]",17,27,-10
31277.0,2019-11-05,"(723.0, 919.0]",26,44,-18
31277.0,2019-11-05,"(919.0, 1115.0]",6,30,-24
31278.0,2019-11-05,"(66.695, 394.25]",1,1,0
31278.0,2019-11-05,"(394.25, 720.5]",11,40,-29
31278.0,2019-11-05,"(720.5, 1046.75]",9,15,-6
31278.0,2019-11-05,"(1046.75, 1373.0]",28,44,-16
31279.0,2019-11-05,"(374.177, 580.75]",24,25,-1
31279.0,2019-11-05,"(580.75, 786.5]",4,12,-8
31279.0,2019-11-05,"(786.5, 992.25]",12,26,-14
31279.0,2019-11-05,"(992.25, 1198.0]",8,33,-25
31280.0,2019-11-05,"(40.639, 382.25]",1,4,-3
31280.0,2019-11-05,"(382.25, 722.5]",9,29,-20
31280.0,2019-11-05,"(722.5, 1062.75]",8,16,-8
31280.0,2019-11-05,"(1062.75, 1403.0]",12,16,-4
31000.0,2019-11-06,"(949.25, 1101.0]",3,1,2
31001.0,2019-11-06,"(1150.75, 1192.0]",1,3,-2
31002.0,2019-11-06,"(462.194, 664.5]",4,6,-2
31002.0,2019-11-06,"(664.5, 866.0]",1,1,0
31002.0,2019-11-06,"(866.0, 1067.5]",4,11,-7
31002.0,2019-11-06,"(1067.5, 1269.0]",1,3,-2
31003.0,2019-11-06,"(545.461, 680.75]",5,9,-4
31003.0,2019-11-06,"(680.75, 815.5]",1,3,-2
31003.0,2019-11-06,"(815.5, 950.25]",1,1,0
31003.0,2019-11-06,"(950.25, 1085.0]",5,10,-5
31004.0,2019-11-06,"(657.0, 871.0]",1,4,-3
31004.0,2019-11-06,"(871.0, 1085.0]",2,3,-1
31004.0,2019-11-06,"(1085.0, 1299.0]",3,3,0
31005.0,2019-11-06,"(393.098, 619.5]",6,10,-4
31005.0,2019-11-06,"(619.5, 845.0]",7,8,-1
31005.0,2019-11-06,"(845.0, 1070.5]",5,14,-9
31005.0,2019-11-06,"(1070.5, 1296.0]",4,11,-7
31006.0,2019-11-06,"(850.0, 1078.0]",5,3,2
31006.0,2019-11-06,"(1078.0, 1306.0]",6,1,5
31007.0,2019-11-06,"(353.937, 620.75]",15,33,-18
31007.0,2019-11-06,"(620.75, 886.5]",3,6,-3
31007.0,2019-11-06,"(886.5, 1152.25]",12,27,-15
31007.0,2019-11-06,"(1152.25, 1418.0]",5,8,-3
31009.0,2019-11-06,"(429.162, 639.5]",4,4,0
31009.0,2019-11-06,"(1058.5, 1268.0]",2,1,1
31010.0,2019-11-06,"(548.144, 763.0]",2,5,-3
31010.0,2019-11-06,"(763.0, 977.0]",2,3,-1
31010.0,2019-11-06,"(977.0, 1191.0]",2,3,-1
